Q (mW/m2),U (mW/m2),X,Y,Lat,Lon
83.781,56.581,-1073835,-873118,-77.312,-129.114
94.193,55.158,-1053763,-873118,-77.453,-129.644
99.15,54.612,-1033691,-873118,-77.593,-130.186
87.404,50.377,-1013620,-873118,-77.732,-130.741
70.05,38.096,-993548,-873118,-77.87,-131.309
75.23,38.93,-973476,-873118,-78.007,-131.889
74.805,38.366,-953405,-873118,-78.142,-132.483
81.399,43.271,-933333,-873118,-78.277,-133.091
77.587,38.009,-913261,-873118,-78.409,-133.713
72.5,39.735,-893189,-873118,-78.541,-134.349
79.234,47.676,-873118,-873118,-78.671,-135.0
86.198,52.238,-853046,-873118,-78.8,-135.666
98.955,55.351,-832974,-873118,-78.927,-136.348
106.823,54.524,-812903,-873118,-79.053,-137.045
95.065,53.727,-792831,-873118,-79.176,-137.759
116.255,56.01,-772759,-873118,-79.299,-138.489
98.591,56.586,-752688,-873118,-79.419,-139.236
106.715,57.782,-732616,-873118,-79.538,-140.001
94.654,57.038,-712544,-873118,-79.655,-140.782
106.981,57.92,-692473,-873118,-79.77,-141.582
116.76,56.395,-672401,-873118,-79.883,-142.4
127.223,63.776,-652329,-873118,-79.993,-143.236
102.337,52.723,-632258,-873118,-80.102,-144.09
96.395,49.476,-612186,-873118,-80.209,-144.964
84.837,44.652,-592114,-873118,-80.313,-145.856
95.138,48.916,-572043,-873118,-80.415,-146.768
82.856,45.31,-551971,-873118,-80.514,-147.7
83.717,44.991,-531899,-873118,-80.611,-148.65
99.469,52.059,-511827,-873118,-80.705,-149.621
103.033,49.956,-471684,-873118,-80.885,-151.621
103.785,51.741,-451612,-873118,-80.971,-152.65
108.381,53.95,-431541,-873118,-81.054,-153.699
97.709,55.959,-411469,-873118,-81.134,-154.767
103.98,64.591,-391397,-873118,-81.21,-155.854
87.675,51.274,-371326,-873118,-81.284,-156.961
92.135,55.042,-311111,-873118,-81.484,-160.388
97.968,54.465,-291039,-873118,-81.544,-161.565
99.565,61.432,-270967,-873118,-81.6,-162.759
62.889,19.761,270967,-873118,-81.6,162.759
65.168,22.467,291039,-873118,-81.544,161.565
65.808,21.487,311111,-873118,-81.484,160.388
60.168,19.873,331182,-873118,-81.421,159.228
61.09,19.96,351254,-873118,-81.354,158.085
63.203,18.784,371326,-873118,-81.284,156.961
56.455,20.419,391397,-873118,-81.21,155.854
55.733,20.279,411469,-873118,-81.134,154.767
55.163,19.643,431541,-873118,-81.054,153.699
53.794,14.786,451612,-873118,-80.971,152.65
49.486,10.548,471684,-873118,-80.885,151.621
47.001,11.998,491756,-873118,-80.796,150.611
49.659,14.959,511827,-873118,-80.705,149.621
49.897,16.352,531899,-873118,-80.611,148.65
49.397,13.839,551971,-873118,-80.514,147.7
50.156,13.823,572043,-873118,-80.415,146.768
50.316,16.146,592114,-873118,-80.313,145.856
39.218,14.245,612186,-873118,-80.209,144.964
50.694,17.011,632258,-873118,-80.102,144.09
54.527,16.278,652329,-873118,-79.993,143.236
56.061,17.839,672401,-873118,-79.883,142.4
55.675,17.092,692473,-873118,-79.77,141.582
54.02,18.583,712544,-873118,-79.655,140.782
55.39,23.059,732616,-873118,-79.538,140.001
54.536,19.629,752688,-873118,-79.419,139.236
51.457,19.897,772759,-873118,-79.299,138.489
53.564,22.422,792831,-873118,-79.176,137.759
56.35,25.04,812903,-873118,-79.053,137.045
52.964,24.089,832974,-873118,-78.927,136.348
47.768,22.635,853046,-873118,-78.8,135.666
41.627,19.063,873118,-873118,-78.671,135.0
41.072,18.01,893189,-873118,-78.541,134.349
40.31,18.5,913261,-873118,-78.409,133.713
42.032,19.68,933333,-873118,-78.277,133.091
42.798,20.161,953405,-873118,-78.142,132.483
41.29,20.22,973476,-873118,-78.007,131.889
43.271,18.398,993548,-873118,-77.87,131.309
39.733,18.255,1013620,-873118,-77.732,130.741
39.17,17.677,1033691,-873118,-77.593,130.186
37.823,17.189,1053763,-873118,-77.453,129.644
42.895,17.598,1073835,-873118,-77.312,129.114
37.172,16.175,1093906,-873118,-77.17,128.596
36.32,16.563,1113978,-873118,-77.027,128.089
36.735,16.482,1134050,-873118,-76.883,127.593
35.705,15.677,1154121,-873118,-76.738,127.108
39.368,18.419,1174193,-873118,-76.592,126.634
40.359,19.148,1194265,-873118,-76.445,126.17
33.018,14.551,1214336,-873118,-76.298,125.716
48.635,21.925,1234408,-873118,-76.149,125.272
40.338,19.827,1254480,-873118,-76.0,124.838
36.178,17.701,1274552,-873118,-75.85,124.413
36.761,17.113,1294623,-873118,-75.7,123.996
40.454,18.477,1314695,-873118,-75.549,123.589
43.217,18.885,1334767,-873118,-75.397,123.19
42.418,18.924,1354838,-873118,-75.244,122.8
48.959,18.795,1374910,-873118,-75.091,122.417
57.358,16.529,1394982,-873118,-74.937,122.042
57.748,17.053,1415053,-873118,-74.783,121.675
57.479,16.158,1435125,-873118,-74.628,121.316
46.57,14.948,1455197,-873118,-74.473,120.964
50.316,13.887,1475268,-873118,-74.317,120.619
52.131,17.199,1495340,-873118,-74.161,120.28
53.918,17.972,1515412,-873118,-74.004,119.949
51.276,16.995,1535483,-873118,-73.847,119.624
57.116,19.42,1555555,-873118,-73.689,119.305
54.96,17.525,1575627,-873118,-73.531,118.993
53.344,14.875,1595698,-873118,-73.372,118.686
60.643,13.234,1615770,-873118,-73.213,118.386
61.108,12.654,1635842,-873118,-73.054,118.091
57.505,14.288,1655914,-873118,-72.894,117.801
57.023,14.611,1675985,-873118,-72.734,117.518
58.052,14.748,1696057,-873118,-72.573,117.239
57.885,16.118,1716129,-873118,-72.412,116.966
59.226,16.76,1736200,-873118,-72.251,116.697
53.588,16.079,1756272,-873118,-72.09,116.434
54.086,17.35,1776344,-873118,-71.928,116.175
53.703,16.066,1796415,-873118,-71.766,115.921
52.95,14.789,1816487,-873118,-71.604,115.672
54.003,15.159,1836559,-873118,-71.441,115.427
53.444,15.534,1856630,-873118,-71.279,115.186
53.825,15.864,1876702,-873118,-71.116,114.95
53.205,16.699,1896774,-873118,-70.952,114.717
53.683,17.327,1916845,-873118,-70.789,114.489
55.819,17.451,1936917,-873118,-70.625,114.265
56.102,17.334,1956989,-873118,-70.461,114.044
53.488,18.294,1977060,-873118,-70.297,113.827
51.896,15.683,1997132,-873118,-70.133,113.614
52.994,16.623,2017204,-873118,-69.968,113.405
52.83,16.237,2037276,-873118,-69.803,113.199
52.611,16.328,2057347,-873118,-69.639,112.996
56.207,17.01,2077419,-873118,-69.474,112.797
54.061,16.529,2097491,-873118,-69.308,112.6
56.76,16.433,2117562,-873118,-69.143,112.407
59.372,17.491,2137634,-873118,-68.978,112.218
57.847,18.639,2157706,-873118,-68.812,112.031
59.146,15.823,2177777,-873118,-68.646,111.847
62.005,18.609,2197849,-873118,-68.48,111.666
61.297,16.808,2217921,-873118,-68.314,111.488
58.326,18.336,2237992,-873118,-68.148,111.312
60.626,17.471,2258064,-873118,-67.982,111.14
59.828,17.956,2278136,-873118,-67.816,110.97
61.334,18.138,2298208,-873118,-67.649,110.802
59.555,18.482,2318279,-873118,-67.483,110.638
57.581,19.324,2338351,-873118,-67.316,110.475
49.6,21.723,2358423,-873118,-67.15,110.315
52.791,23.548,2378494,-873118,-66.983,110.158
54.532,28.55,2398566,-873118,-66.816,110.002
58.449,29.156,2418638,-873118,-66.649,109.849
84.786,39.796,-1555555,-853046,-73.777,-118.74
77.477,33.62,-1535483,-853046,-73.935,-119.055
90.757,43.697,-1515412,-853046,-74.094,-119.376
103.889,55.201,-1455197,-853046,-74.566,-120.379
111.953,53.283,-1435125,-853046,-74.722,-120.727
84.548,42.861,-1415053,-853046,-74.878,-121.083
77.598,35.277,-1394982,-853046,-75.033,-121.446
72.915,34.842,-1374910,-853046,-75.188,-121.817
80.051,35.293,-1354838,-853046,-75.342,-122.196
75.361,30.067,-1334767,-853046,-75.496,-122.583
73.483,28.211,-1314695,-853046,-75.649,-122.978
81.568,33.789,-1294623,-853046,-75.801,-123.381
78.589,31.97,-1274552,-853046,-75.952,-123.794
76.264,36.356,-1254480,-853046,-76.103,-124.216
77.457,33.191,-1234408,-853046,-76.254,-124.647
82.38,39.18,-1214336,-853046,-76.403,-125.087
78.242,37.853,-1194265,-853046,-76.552,-125.538
80.875,40.462,-1174193,-853046,-76.7,-125.998
79.29,36.514,-1154121,-853046,-76.847,-126.469
80.818,37.451,-1134050,-853046,-76.993,-126.951
79.298,37.658,-1113978,-853046,-77.139,-127.444
83.659,45.289,-1093906,-853046,-77.283,-127.948
82.561,45.477,-1073835,-853046,-77.427,-128.463
88.083,53.582,-1053763,-853046,-77.569,-128.991
103.368,57.571,-1033691,-853046,-77.71,-129.531
84.141,48.091,-1013620,-853046,-77.851,-130.083
81.486,45.397,-993548,-853046,-77.99,-130.649
73.572,37.186,-973476,-853046,-78.128,-131.228
121.6,58.803,-953405,-853046,-78.265,-131.82
78.627,41.399,-933333,-853046,-78.401,-132.427
88.844,48.86,-913261,-853046,-78.535,-133.047
84.906,51.2,-893189,-853046,-78.668,-133.683
89.372,54.532,-873118,-853046,-78.8,-134.334
96.941,54.433,-853046,-853046,-78.93,-135.0
78.856,45.317,-832974,-853046,-79.059,-135.682
95.375,51.627,-812903,-853046,-79.186,-136.38
120.562,55.548,-792831,-853046,-79.311,-137.095
100.192,53.392,-772759,-853046,-79.435,-137.827
102.862,54.2,-752688,-853046,-79.557,-138.576
114.874,57.3,-732616,-853046,-79.678,-139.343
129.74,61.942,-712544,-853046,-79.796,-140.128
109.777,57.677,-692473,-853046,-79.913,-140.932
100.531,52.951,-672401,-853046,-80.027,-141.754
143.812,60.736,-652329,-853046,-80.14,-142.595
114.467,58.697,-632258,-853046,-80.25,-143.455
91.413,47.24,-612186,-853046,-80.358,-144.335
112.251,55.79,-592114,-853046,-80.464,-145.235
91.381,47.792,-572043,-853046,-80.567,-146.155
87.007,45.395,-551971,-853046,-80.668,-147.095
89.524,47.476,-531899,-853046,-80.767,-148.055
93.514,48.66,-511827,-853046,-80.863,-149.036
93.144,45.749,-491756,-853046,-80.956,-150.038
92.061,45.46,-471684,-853046,-81.046,-151.06
109.474,54.428,-451612,-853046,-81.134,-152.103
91.763,47.987,-431541,-853046,-81.218,-153.166
85.833,52.381,-411469,-853046,-81.299,-154.25
103.998,57.667,-391397,-853046,-81.378,-155.353
102.771,57.246,-371326,-853046,-81.453,-156.477
60.787,26.941,250896,-853046,-81.83,163.61
58.179,15.093,270967,-853046,-81.776,162.378
67.213,23.068,291039,-853046,-81.718,161.162
69.497,22.251,311111,-853046,-81.657,159.963
60.224,24.121,331182,-853046,-81.592,158.782
59.39,18.644,351254,-853046,-81.524,157.62
62.66,19.454,371326,-853046,-81.453,156.477
54.002,19.112,391397,-853046,-81.378,155.353
54.486,19.217,411469,-853046,-81.299,154.25
52.525,17.19,431541,-853046,-81.218,153.166
52.215,17.563,451612,-853046,-81.134,152.103
52.296,16.464,471684,-853046,-81.046,151.06
48.279,12.925,491756,-853046,-80.956,150.038
49.772,15.178,511827,-853046,-80.863,149.036
49.962,14.362,531899,-853046,-80.767,148.055
47.063,14.46,551971,-853046,-80.668,147.095
51.691,15.816,572043,-853046,-80.567,146.155
51.243,15.561,592114,-853046,-80.464,145.235
54.975,16.427,612186,-853046,-80.358,144.335
47.562,15.655,632258,-853046,-80.25,143.455
49.929,15.409,652329,-853046,-80.14,142.595
60.091,19.379,672401,-853046,-80.027,141.754
58.137,20.641,692473,-853046,-79.913,140.932
54.432,19.316,712544,-853046,-79.796,140.128
54.184,19.379,732616,-853046,-79.678,139.343
53.911,19.198,752688,-853046,-79.557,138.576
51.506,21.485,772759,-853046,-79.435,137.827
50.254,20.786,792831,-853046,-79.311,137.095
54.433,24.481,812903,-853046,-79.186,136.38
48.133,19.405,832974,-853046,-79.059,135.682
42.737,18.137,853046,-853046,-78.93,135.0
44.481,19.129,873118,-853046,-78.8,134.334
43.44,19.596,893189,-853046,-78.668,133.683
44.269,20.119,913261,-853046,-78.535,133.047
42.133,19.807,933333,-853046,-78.401,132.427
45.181,18.666,953405,-853046,-78.265,131.82
43.534,21.384,973476,-853046,-78.128,131.228
35.114,17.674,993548,-853046,-77.99,130.649
34.928,17.681,1013620,-853046,-77.851,130.083
35.395,17.125,1033691,-853046,-77.71,129.531
36.633,17.721,1053763,-853046,-77.569,128.991
35.462,17.264,1073835,-853046,-77.427,128.463
32.411,16.65,1093906,-853046,-77.283,127.948
30.942,16.273,1113978,-853046,-77.139,127.444
33.012,17.725,1134050,-853046,-76.993,126.951
31.119,15.406,1154121,-853046,-76.847,126.469
34.445,19.665,1174193,-853046,-76.7,125.998
34.298,19.887,1194265,-853046,-76.552,125.538
27.116,15.383,1214336,-853046,-76.403,125.087
31.368,16.801,1234408,-853046,-76.254,124.647
31.133,15.377,1254480,-853046,-76.103,124.216
33.995,17.271,1274552,-853046,-75.952,123.794
32.457,16.553,1294623,-853046,-75.801,123.381
36.656,17.421,1314695,-853046,-75.649,122.978
39.677,17.22,1334767,-853046,-75.496,122.583
42.142,18.293,1354838,-853046,-75.342,122.196
45.961,19.739,1374910,-853046,-75.188,121.817
50.508,16.844,1394982,-853046,-75.033,121.446
57.755,16.706,1415053,-853046,-74.878,121.083
50.313,15.337,1435125,-853046,-74.722,120.727
54.157,17.295,1455197,-853046,-74.566,120.379
49.525,15.128,1475268,-853046,-74.409,120.038
49.685,16.892,1495340,-853046,-74.251,119.703
48.83,16.544,1515412,-853046,-74.094,119.376
50.985,17.994,1535483,-853046,-73.935,119.055
51.165,17.46,1555555,-853046,-73.777,118.74
56.79,16.271,1575627,-853046,-73.618,118.431
57.849,14.823,1595698,-853046,-73.458,118.129
53.914,16.173,1615770,-853046,-73.298,117.832
58.891,14.557,1635842,-853046,-73.138,117.541
58.325,14.315,1655914,-853046,-72.977,117.255
57.78,15.16,1675985,-853046,-72.816,116.975
61.818,13.283,1696057,-853046,-72.655,116.7
61.025,13.355,1716129,-853046,-72.494,116.431
59.52,15.233,1736200,-853046,-72.332,116.166
57.779,16.342,1756272,-853046,-72.17,115.907
54.382,16.239,1776344,-853046,-72.007,115.652
51.728,15.234,1796415,-853046,-71.844,115.401
52.959,16.147,1816487,-853046,-71.681,115.155
54.953,17.144,1836559,-853046,-71.518,114.914
51.061,18.23,1856630,-853046,-71.355,114.677
54.822,17.21,1876702,-853046,-71.191,114.444
48.262,20.322,1896774,-853046,-71.027,114.215
49.214,18.616,1916845,-853046,-70.863,113.99
55.425,18.013,1936917,-853046,-70.698,113.769
51.624,17.865,1956989,-853046,-70.534,113.552
52.846,17.859,1977060,-853046,-70.369,113.339
54.777,17.587,1997132,-853046,-70.204,113.129
50.879,16.252,2017204,-853046,-70.039,112.923
56.305,17.331,2037276,-853046,-69.873,112.72
55.179,17.353,2057347,-853046,-69.708,112.521
53.586,17.764,2077419,-853046,-69.542,112.324
56.397,17.968,2097491,-853046,-69.377,112.132
55.566,17.137,2117562,-853046,-69.211,111.942
54.645,16.717,2137634,-853046,-69.045,111.755
58.653,15.491,2157706,-853046,-68.878,111.571
57.068,16.36,2177777,-853046,-68.712,111.391
57.891,16.784,2197849,-853046,-68.546,111.213
57.435,16.539,2217921,-853046,-68.379,111.038
56.122,17.097,2237992,-853046,-68.212,110.865
57.42,17.422,2258064,-853046,-68.046,110.695
60.35,17.439,2278136,-853046,-67.879,110.528
60.531,19.711,2298208,-853046,-67.712,110.364
60.347,18.993,2318279,-853046,-67.545,110.202
53.842,20.271,2338351,-853046,-67.378,110.042
44.607,19.602,2358423,-853046,-67.211,109.885
57.096,23.698,2378494,-853046,-67.044,109.73
55.496,26.326,2398566,-853046,-66.876,109.578
63.799,27.878,2418638,-853046,-66.709,109.428
123.994,57.829,-1495340,-832974,-74.34,-119.12
127.43,58.739,-1475268,-832974,-74.499,-119.45
115.814,53.283,-1455197,-832974,-74.657,-119.787
117.636,56.366,-1435125,-832974,-74.814,-120.132
76.653,40.202,-1415053,-832974,-74.971,-120.483
78.127,38.634,-1394982,-832974,-75.127,-120.842
73.312,38.723,-1374910,-832974,-75.283,-121.209
72.177,35.732,-1354838,-832974,-75.438,-121.584
80.182,34.176,-1334767,-832974,-75.593,-121.967
77.999,33.638,-1314695,-832974,-75.747,-122.358
82.348,34.148,-1294623,-832974,-75.9,-122.758
75.815,31.746,-1274552,-832974,-76.053,-123.166
77.892,32.739,-1254480,-832974,-76.205,-123.584
73.55,27.646,-1234408,-832974,-76.356,-124.011
82.104,37.461,-1214336,-832974,-76.507,-124.448
78.609,33.036,-1194265,-832974,-76.657,-124.895
80.632,35.924,-1174193,-832974,-76.806,-125.352
71.642,35.064,-1154121,-832974,-76.955,-125.819
78.114,37.061,-1134050,-832974,-77.102,-126.298
86.697,42.41,-1113978,-832974,-77.249,-126.787
82.21,39.455,-1093906,-832974,-77.394,-127.288
87.628,44.867,-1073835,-832974,-77.539,-127.801
81.888,43.381,-1053763,-832974,-77.683,-128.326
88.51,46.381,-1033691,-832974,-77.826,-128.863
102.847,58.08,-1013620,-832974,-77.968,-129.413
67.77,40.829,-993548,-832974,-78.108,-129.976
81.997,46.801,-973476,-832974,-78.248,-130.553
75.285,43.197,-953405,-832974,-78.386,-131.143
80.765,41.109,-933333,-832974,-78.523,-131.748
95.707,50.944,-913261,-832974,-78.659,-132.368
135.961,61.73,-893189,-832974,-78.794,-133.002
103.402,57.316,-873118,-832974,-78.927,-133.652
97.296,54.276,-853046,-832974,-79.059,-134.318
94.629,51.592,-832974,-832974,-79.189,-135.0
141.633,56.598,-812903,-832974,-79.318,-135.699
119.192,57.166,-792831,-832974,-79.445,-136.414
126.671,53.876,-772759,-832974,-79.57,-137.148
115.281,55.968,-752688,-832974,-79.694,-137.899
103.808,55.952,-732616,-832974,-79.816,-138.668
99.54,56.499,-712544,-832974,-79.936,-139.456
93.802,50.723,-692473,-832974,-80.054,-140.262
97.264,51.944,-672401,-832974,-80.171,-141.089
104.958,51.009,-652329,-832974,-80.285,-141.934
97.276,49.123,-632258,-832974,-80.397,-142.8
90.044,46.655,-612186,-832974,-80.507,-143.686
86.071,44.526,-592114,-832974,-80.614,-144.593
95.616,51.593,-572043,-832974,-80.719,-145.521
90.582,47.873,-551971,-832974,-80.822,-146.47
93.995,49.456,-531899,-832974,-80.922,-147.44
93.805,46.828,-511827,-832974,-81.02,-148.431
91.935,46.779,-491756,-832974,-81.114,-149.444
84.587,43.257,-471684,-832974,-81.206,-150.479
81.244,42.764,-451612,-832974,-81.295,-151.535
86.951,48.848,-431541,-832974,-81.381,-152.613
89.131,49.489,-411469,-832974,-81.464,-153.712
99.826,55.758,-391397,-832974,-81.544,-154.832
100.319,59.011,-331182,-832974,-81.764,-158.318
98.879,54.837,-311111,-832974,-81.83,-159.52
64.143,26.468,230824,-832974,-82.057,164.512
58.932,27.261,250896,-832974,-82.006,163.237
64.088,21.513,270967,-832974,-81.951,161.98
61.385,18.987,291039,-832974,-81.892,160.741
70.238,21.162,311111,-832974,-81.83,159.52
61.06,22.56,331182,-832974,-81.764,158.318
57.519,19.336,351254,-832974,-81.694,157.136
59.797,19.877,371326,-832974,-81.621,155.974
61.964,21.063,391397,-832974,-81.544,154.832
54.437,18.532,411469,-832974,-81.464,153.712
55.022,19.692,431541,-832974,-81.381,152.613
51.511,19.581,451612,-832974,-81.295,151.535
51.296,16.277,471684,-832974,-81.206,150.479
49.248,13.797,491756,-832974,-81.114,149.444
45.418,12.235,511827,-832974,-81.02,148.431
50.673,14.853,531899,-832974,-80.922,147.44
48.441,15.658,551971,-832974,-80.822,146.47
53.233,15.463,572043,-832974,-80.719,145.521
53.179,16.013,592114,-832974,-80.614,144.593
51.032,15.547,612186,-832974,-80.507,143.686
52.291,17.062,632258,-832974,-80.397,142.8
60.039,16.702,652329,-832974,-80.285,141.934
54.859,18.348,672401,-832974,-80.171,141.089
57.968,19.718,692473,-832974,-80.054,140.262
55.93,18.516,712544,-832974,-79.936,139.456
54.735,21.199,732616,-832974,-79.816,138.668
56.836,23.578,752688,-832974,-79.694,137.899
53.507,23.127,772759,-832974,-79.57,137.148
53.933,23.473,792831,-832974,-79.445,136.414
47.657,18.681,812903,-832974,-79.318,135.699
45.627,17.776,832974,-832974,-79.189,135.0
44.4,18.918,853046,-832974,-79.059,134.318
43.621,19.37,873118,-832974,-78.927,133.652
49.095,18.556,893189,-832974,-78.794,133.002
44.315,19.407,913261,-832974,-78.659,132.368
41.265,17.956,933333,-832974,-78.523,131.748
43.35,20.983,953405,-832974,-78.386,131.143
38.509,18.581,973476,-832974,-78.248,130.553
38.438,19.695,993548,-832974,-78.108,129.976
37.288,19.017,1013620,-832974,-77.968,129.413
32.033,17.032,1033691,-832974,-77.826,128.863
32.485,16.674,1053763,-832974,-77.683,128.326
33.582,16.773,1073835,-832974,-77.539,127.801
34.555,17.451,1093906,-832974,-77.394,127.288
31.942,15.419,1113978,-832974,-77.249,126.787
33.103,15.546,1134050,-832974,-77.102,126.298
43.316,22.635,1154121,-832974,-76.955,125.819
41.854,21.317,1174193,-832974,-76.806,125.352
46.66,25.338,1194265,-832974,-76.657,124.895
36.303,19.013,1214336,-832974,-76.507,124.448
32.441,17.28,1234408,-832974,-76.356,124.011
36.297,20.918,1254480,-832974,-76.205,123.584
35.899,19.428,1274552,-832974,-76.053,123.166
36.143,17.599,1294623,-832974,-75.9,122.758
38.896,16.919,1314695,-832974,-75.747,122.358
38.975,17.117,1334767,-832974,-75.593,121.967
41.693,17.733,1354838,-832974,-75.438,121.584
42.435,19.289,1374910,-832974,-75.283,121.209
48.03,19.342,1394982,-832974,-75.127,120.842
53.506,16.853,1415053,-832974,-74.971,120.483
51.083,16.029,1435125,-832974,-74.814,120.132
47.053,15.882,1455197,-832974,-74.657,119.787
51.602,17.499,1475268,-832974,-74.499,119.45
46.598,16.61,1495340,-832974,-74.34,119.12
49.21,17.31,1515412,-832974,-74.182,118.796
51.36,17.909,1535483,-832974,-74.023,118.479
52.507,19.898,1555555,-832974,-73.863,118.168
52.748,21.003,1575627,-832974,-73.703,117.864
56.828,16.952,1595698,-832974,-73.543,117.565
48.771,19.526,1615770,-832974,-73.382,117.272
52.657,17.583,1635842,-832974,-73.221,116.985
57.01,15.065,1655914,-832974,-73.059,116.704
59.522,14.971,1675985,-832974,-72.898,116.428
62.267,13.005,1696057,-832974,-72.736,116.157
59.5,15.721,1716129,-832974,-72.573,115.891
57.048,18.901,1736200,-832974,-72.411,115.63
53.097,18.005,1756272,-832974,-72.248,115.374
52.236,17.766,1776344,-832974,-72.084,115.123
54.672,18.902,1796415,-832974,-71.921,114.877
59.37,14.586,1816487,-832974,-71.757,114.634
49.06,22.032,1836559,-832974,-71.593,114.397
51.359,18.883,1856630,-832974,-71.429,114.163
53.599,17.368,1876702,-832974,-71.265,113.934
53.04,17.449,1896774,-832974,-71.1,113.709
55.045,16.433,1916845,-832974,-70.935,113.488
53.074,17.815,1936917,-832974,-70.77,113.27
50.595,18.606,1956989,-832974,-70.605,113.057
53.454,17.544,1977060,-832974,-70.439,112.847
49.422,17.736,1997132,-832974,-70.274,112.64
52.744,17.678,2017204,-832974,-70.108,112.437
49.393,16.175,2037276,-832974,-69.942,112.238
58.317,19.4,2057347,-832974,-69.776,112.042
56.149,18.513,2077419,-832974,-69.61,111.849
53.703,16.749,2097491,-832974,-69.443,111.659
57.211,18.156,2117562,-832974,-69.277,111.473
58.43,17.401,2137634,-832974,-69.11,111.289
55.796,17.225,2157706,-832974,-68.943,111.109
54.75,16.861,2177777,-832974,-68.777,110.931
58.472,16.65,2197849,-832974,-68.61,110.756
55.676,16.328,2217921,-832974,-68.443,110.584
57.613,17.088,2237992,-832974,-68.275,110.415
56.267,18.123,2258064,-832974,-68.108,110.248
56.187,17.637,2278136,-832974,-67.941,110.084
59.065,19.126,2298208,-832974,-67.773,109.923
60.453,18.252,2318279,-832974,-67.606,109.764
59.661,18.259,2338351,-832974,-67.438,109.607
56.524,22.59,2358423,-832974,-67.271,109.453
65.669,28.226,2378494,-832974,-67.103,109.301
64.767,20.564,2398566,-832974,-66.935,109.151
61.144,28.038,2418638,-832974,-66.767,109.004
105.854,53.715,-1555555,-812903,-73.948,-117.591
104.084,53.813,-1515412,-812903,-74.268,-118.21
89.335,50.792,-1495340,-812903,-74.428,-118.53
115.846,56.922,-1475268,-812903,-74.587,-118.856
111.903,54.886,-1455197,-812903,-74.746,-119.189
69.013,34.472,-1435125,-812903,-74.904,-119.529
95.257,50.884,-1415053,-812903,-75.062,-119.876
83.523,45.473,-1394982,-812903,-75.219,-120.231
77.226,46.209,-1374910,-812903,-75.376,-120.593
79.588,38.336,-1354838,-812903,-75.532,-120.964
84.605,36.406,-1334767,-812903,-75.688,-121.342
91.263,35.859,-1314695,-812903,-75.843,-121.729
87.624,32.047,-1294623,-812903,-75.998,-122.125
78.042,32.833,-1274552,-812903,-76.152,-122.53
74.189,27.188,-1254480,-812903,-76.305,-122.943
75.741,32.76,-1234408,-812903,-76.458,-123.366
73.592,30.551,-1214336,-812903,-76.609,-123.799
79.994,30.333,-1194265,-812903,-76.761,-124.242
76.662,32.096,-1174193,-812903,-76.911,-124.695
75.36,31.905,-1154121,-812903,-77.061,-125.159
75.079,31.831,-1134050,-812903,-77.209,-125.633
76.529,32.164,-1113978,-812903,-77.357,-126.119
79.775,32.184,-1093906,-812903,-77.504,-126.617
81.17,39.055,-1073835,-812903,-77.65,-127.126
81.315,38.517,-1053763,-812903,-77.796,-127.648
88.018,47.372,-1033691,-812903,-77.94,-128.182
72.051,45.423,-1013620,-812903,-78.083,-128.729
91.748,50.611,-993548,-812903,-78.225,-129.289
89.316,49.537,-973476,-812903,-78.366,-129.864
96.038,56.081,-953405,-812903,-78.506,-130.452
104.863,58.727,-933333,-812903,-78.644,-131.055
121.487,63.693,-913261,-812903,-78.782,-131.673
114.575,59.35,-893189,-812903,-78.918,-132.306
118.607,60.066,-873118,-812903,-79.053,-132.955
109.232,56.905,-853046,-812903,-79.186,-133.62
126.493,60.425,-832974,-812903,-79.318,-134.301
134.862,58.787,-812903,-812903,-79.448,-135.0
115.134,58.452,-792831,-812903,-79.577,-135.716
122.438,58.476,-772759,-812903,-79.704,-136.45
116.03,56.644,-752688,-812903,-79.829,-137.203
117.842,57.917,-732616,-812903,-79.953,-137.974
102.888,58.697,-712544,-812903,-80.075,-138.764
111.775,64.394,-692473,-812903,-80.195,-139.574
80.763,44.836,-672401,-812903,-80.313,-140.404
83.25,47.551,-652329,-812903,-80.429,-141.254
106.28,54.344,-632258,-812903,-80.542,-142.125
98.399,49.66,-612186,-812903,-80.654,-143.017
94.456,51.335,-592114,-812903,-80.763,-143.931
86.718,46.989,-572043,-812903,-80.87,-144.866
84.136,42.911,-551971,-812903,-80.975,-145.823
81.807,43.237,-531899,-812903,-81.076,-146.802
75.452,36.932,-511827,-812903,-81.176,-147.804
75.005,34.258,-491756,-812903,-81.272,-148.829
81.737,45.522,-471684,-812903,-81.366,-149.876
75.424,39.539,-451612,-812903,-81.456,-150.945
78.781,41.586,-431541,-812903,-81.544,-152.038
91.509,49.134,-411469,-812903,-81.629,-153.153
91.316,49.678,-391397,-812903,-81.71,-154.29
104.012,58.693,-331182,-812903,-81.934,-157.834
71.395,31.914,210752,-812903,-82.282,165.466
62.846,25.793,230824,-812903,-82.234,164.148
61.469,19.799,250896,-812903,-82.182,162.848
65.558,19.223,270967,-812903,-82.126,161.565
65.123,20.509,291039,-812903,-82.065,160.301
63.932,21.384,311111,-812903,-82.002,159.057
62.279,24.18,331182,-812903,-81.934,157.834
57.65,19.872,351254,-812903,-81.863,156.631
61.297,21.691,371326,-812903,-81.788,155.45
58.893,19.181,391397,-812903,-81.71,154.29
59.551,19.613,411469,-812903,-81.629,153.153
53.543,17.828,431541,-812903,-81.544,152.038
